ï»¿ID,strat,inc,replicate,comp_type,pot_type,rowcol,row,col,seed,taxa,potnumber,12/4/19,12/6/19,12/8/19,12/9/19,12/10/19,12/11/19,12/12/19,12/13/19,12/15/19,12/16/19,12/17/19,12/18/19,12/19/19,12/20/19,12/22/19,12/23/19,12/24/19,12/25/19,12/26/19,12/27/19,12/29/19,12/30/19,31-Dec-19,1-Jan-20,3-Jan-20,5-Jan-20,6-Jan-20,7-Jan-20,8-Jan-20,9-Jan-20,10-Jan-20,12-Jan-20,13-Jan-20,14-Jan-20,1/15/20,1/16/20,1/17/20,1/19/20,1/20/20,1/21/20,1/22/20,1/23/20,1/24/20,1/26/20,1/27/20,1/29/20
6_L_2_Cc.Ap,6,L,2,inter,Cc.Ap,e.3,e,3,0,A.petiolaria,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_L_2_Cc.Ap,6,L,2,inter,Cc.Ap,e.5,e,5,0,A.petiolaria,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_L_2_Cc.Ap,6,L,2,inter,Cc.Ap,f.2,f,2,0,A.petiolaria,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_L_2_Cc.Ap,6,L,2,inter,Cc.Ap,f.4,f,4,0,A.petiolaria,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_L_2_Cc.Ap,6,L,2,inter,Cc.Ap,f.6,f,6,0,A.petiolaria,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_L_2_Cc.Ap,6,L,2,inter,Cc.Ap,g.3,g,3,0,A.petiolaria,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_L_2_Cc.Ap,6,L,2,inter,Cc.Ap,g.5,g,5,1,C.canadensis,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_L_3_Cc.Ap,6,L,3,inter,Cc.Ap,a.1,a,1,0,A.petiolaria,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_L_3_Cc.Ap,6,L,3,inter,Cc.Ap,a.3,a,3,1,C.canadensis,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_L_3_Cc.Ap,6,L,3,inter,Cc.Ap,a.5,a,5,1,C.canadensis,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_L_3_Cc.Ap,6,L,3,inter,Cc.Ap,b.2,b,2,1,C.canadensis,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_L_3_Cc.Ap,6,L,3,inter,Cc.Ap,b.4,b,4,0,A.petiolaria,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_L_3_Cc.Ap,6,L,3,inter,Cc.Ap,b.6,b,6,1,C.canadensis,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_L_3_Cc.Ap,6,L,3,inter,Cc.Ap,c.1,c,1,0,A.petiolaria,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_L_3_Cc.Ap,6,L,3,inter,Cc.Ap,c.3,c,3,1,C.canadensis,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_L_3_Cc.Ap,6,L,3,inter,Cc.Ap,c.5,c,5,1,C.canadensis,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_L_3_Cc.Ap,6,L,3,inter,Cc.Ap,d.2,d,2,0,A.petiolaria,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_L_3_Cc.Ap,6,L,3,inter,Cc.Ap,d.4,d,4,1,C.canadensis,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_L_3_Cc.Ap,6,L,3,inter,Cc.Ap,d.6,d,6,0,A.petiolaria,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_L_3_Cc.Ap,6,L,3,inter,Cc.Ap,e.1,e,1,0,A.petiolaria,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_L_3_Cc.Ap,6,L,3,inter,Cc.Ap,e.3,e,3,1,C.canadensis,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_L_3_Cc.Ap,6,L,3,inter,Cc.Ap,e.5,e,5,1,C.canadensis,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_L_3_Cc.Ap,6,L,3,inter,Cc.Ap,f.2,f,2,0,A.petiolaria,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_L_3_Cc.Ap,6,L,3,inter,Cc.Ap,f.4,f,4,0,A.petiolaria,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_L_3_Cc.Ap,6,L,3,inter,Cc.Ap,f.6,f,6,0,A.petiolaria,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_L_3_Cc.Ap,6,L,3,inter,Cc.Ap,g.3,g,3,0,A.petiolaria,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_L_3_Cc.Ap,6,L,3,inter,Cc.Ap,g.5,g,5,1,C.canadensis,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_1_Em.Ed,6,H,1,inter,Em.Ed,a.1,a,1,1,E.macrophylla,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_1_Em.Ed,6,H,1,inter,Em.Ed,a.3,a,3,1,E.macrophylla,28,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_1_Em.Ed,6,H,1,inter,Em.Ed,a.5,a,5,1,E.macrophylla,28,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_1_Em.Ed,6,H,1,inter,Em.Ed,b.2,b,2,1,E.macrophylla,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_1_Em.Ed,6,H,1,inter,Em.Ed,b.4,b,4,1,E.macrophylla,28,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_1_Em.Ed,6,H,1,inter,Em.Ed,b.6,b,6,0,E.divaricata,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_1_Em.Ed,6,H,1,inter,Em.Ed,c.1,c,1,0,E.divaricata,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_1_Em.Ed,6,H,1,inter,Em.Ed,c.3,c,3,1,E.macrophylla,28,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_1_Em.Ed,6,H,1,inter,Em.Ed,c.5,c,5,0,E.divaricata,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_1_Em.Ed,6,H,1,inter,Em.Ed,d.2,d,2,0,E.divaricata,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_1_Em.Ed,6,H,1,inter,Em.Ed,d.4,d,4,1,E.macrophylla,28,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_1_Em.Ed,6,H,1,inter,Em.Ed,d.6,d,6,0,E.divaricata,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_1_Em.Ed,6,H,1,inter,Em.Ed,e.1,e,1,0,E.divaricata,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_1_Em.Ed,6,H,1,inter,Em.Ed,e.3,e,3,0,E.divaricata,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_1_Em.Ed,6,H,1,inter,Em.Ed,e.5,e,5,0,E.divaricata,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_1_Em.Ed,6,H,1,inter,Em.Ed,f.2,f,2,0,E.divaricata,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_1_Em.Ed,6,H,1,inter,Em.Ed,f.4,f,4,0,E.divaricata,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_1_Em.Ed,6,H,1,inter,Em.Ed,f.6,f,6,1,E.macrophylla,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_1_Em.Ed,6,H,1,inter,Em.Ed,g.3,g,3,1,E.macrophylla,28,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_1_Em.Ed,6,H,1,inter,Em.Ed,g.5,g,5,1,E.macrophylla,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_2_Em.Ed,6,H,2,inter,Em.Ed,a.1,a,1,0,E.divaricata,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_2_Em.Ed,6,H,2,inter,Em.Ed,a.3,a,3,1,E.macrophylla,29,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_2_Em.Ed,6,H,2,inter,Em.Ed,a.5,a,5,1,E.macrophylla,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_2_Em.Ed,6,H,2,inter,Em.Ed,b.2,b,2,0,E.divaricata,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_2_Em.Ed,6,H,2,inter,Em.Ed,b.4,b,4,0,E.divaricata,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_2_Em.Ed,6,H,2,inter,Em.Ed,b.6,b,6,1,E.macrophylla,29,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_2_Em.Ed,6,H,2,inter,Em.Ed,c.1,c,1,0,E.divaricata,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_2_Em.Ed,6,H,2,inter,Em.Ed,c.3,c,3,0,E.divaricata,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_2_Em.Ed,6,H,2,inter,Em.Ed,c.5,c,5,1,E.macrophylla,29,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_2_Em.Ed,6,H,2,inter,Em.Ed,d.2,d,2,1,E.macrophylla,29,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_2_Em.Ed,6,H,2,inter,Em.Ed,d.4,d,4,1,E.macrophylla,29,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_2_Em.Ed,6,H,2,inter,Em.Ed,d.6,d,6,0,E.divaricata,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_2_Em.Ed,6,H,2,inter,Em.Ed,e.1,e,1,0,E.divaricata,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_2_Em.Ed,6,H,2,inter,Em.Ed,e.3,e,3,0,E.divaricata,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_2_Em.Ed,6,H,2,inter,Em.Ed,e.5,e,5,1,E.macrophylla,29,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_2_Em.Ed,6,H,2,inter,Em.Ed,f.2,f,2,0,E.divaricata,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_2_Em.Ed,6,H,2,inter,Em.Ed,f.4,f,4,1,E.macrophylla,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_2_Em.Ed,6,H,2,inter,Em.Ed,f.6,f,6,0,E.divaricata,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_2_Em.Ed,6,H,2,inter,Em.Ed,g.3,g,3,1,E.macrophylla,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_2_Em.Ed,6,H,2,inter,Em.Ed,g.5,g,5,1,E.macrophylla,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_3_Em.Ed,6,H,3,inter,Em.Ed,a.1,a,1,0,E.divaricata,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_3_Em.Ed,6,H,3,inter,Em.Ed,a.3,a,3,1,E.macrophylla,30,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_3_Em.Ed,6,H,3,inter,Em.Ed,a.5,a,5,1,E.macrophylla,30,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_3_Em.Ed,6,H,3,inter,Em.Ed,b.2,b,2,0,E.divaricata,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_3_Em.Ed,6,H,3,inter,Em.Ed,b.4,b,4,1,E.macrophylla,30,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_3_Em.Ed,6,H,3,inter,Em.Ed,b.6,b,6,1,E.macrophylla,30,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_3_Em.Ed,6,H,3,inter,Em.Ed,c.1,c,1,1,E.macrophylla,30,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_3_Em.Ed,6,H,3,inter,Em.Ed,c.3,c,3,1,E.macrophylla,30,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_3_Em.Ed,6,H,3,inter,Em.Ed,c.5,c,5,0,E.divaricata,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_3_Em.Ed,6,H,3,inter,Em.Ed,d.2,d,2,0,E.divaricata,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_3_Em.Ed,6,H,3,inter,Em.Ed,d.4,d,4,0,E.divaricata,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_3_Em.Ed,6,H,3,inter,Em.Ed,d.6,d,6,1,E.macrophylla,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_3_Em.Ed,6,H,3,inter,Em.Ed,e.1,e,1,1,E.macrophylla,30,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_3_Em.Ed,6,H,3,inter,Em.Ed,e.3,e,3,1,E.macrophylla,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_3_Em.Ed,6,H,3,inter,Em.Ed,e.5,e,5,0,E.divaricata,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_3_Em.Ed,6,H,3,inter,Em.Ed,f.2,f,2,1,E.macrophylla,30,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_3_Em.Ed,6,H,3,inter,Em.Ed,f.4,f,4,0,E.divaricata,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_3_Em.Ed,6,H,3,inter,Em.Ed,f.6,f,6,0,E.divaricata,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_3_Em.Ed,6,H,3,inter,Em.Ed,g.3,g,3,0,E.divaricata,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_H_3_Em.Ed,6,H,3,inter,Em.Ed,g.5,g,5,0,E.divaricata,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_1_Em.Ed,6,M,1,inter,Em.Ed,a.1,a,1,1,E.macrophylla,31,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_1_Em.Ed,6,M,1,inter,Em.Ed,a.3,a,3,0,E.divaricata,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_1_Em.Ed,6,M,1,inter,Em.Ed,a.5,a,5,1,E.macrophylla,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_1_Em.Ed,6,M,1,inter,Em.Ed,b.2,b,2,0,E.divaricata,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_1_Em.Ed,6,M,1,inter,Em.Ed,b.4,b,4,1,E.macrophylla,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_1_Em.Ed,6,M,1,inter,Em.Ed,b.6,b,6,1,E.macrophylla,31,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_1_Em.Ed,6,M,1,inter,Em.Ed,c.1,c,1,0,E.divaricata,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_1_Em.Ed,6,M,1,inter,Em.Ed,c.3,c,3,0,E.divaricata,31,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_1_Em.Ed,6,M,1,inter,Em.Ed,c.5,c,5,1,E.macrophylla,31,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
6_M_1_Em.Ed,6,M,1,inter,Em.Ed,d.2,d,2,1,E.macrophylla,31,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_1_Em.Ed,6,M,1,inter,Em.Ed,d.4,d,4,0,E.divaricata,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_1_Em.Ed,6,M,1,inter,Em.Ed,d.6,d,6,0,E.divaricata,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_1_Em.Ed,6,M,1,inter,Em.Ed,e.1,e,1,0,E.divaricata,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_1_Em.Ed,6,M,1,inter,Em.Ed,e.3,e,3,0,E.divaricata,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_1_Em.Ed,6,M,1,inter,Em.Ed,e.5,e,5,1,E.macrophylla,31,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_1_Em.Ed,6,M,1,inter,Em.Ed,f.2,f,2,1,E.macrophylla,31,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_1_Em.Ed,6,M,1,inter,Em.Ed,f.4,f,4,1,E.macrophylla,31,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_1_Em.Ed,6,M,1,inter,Em.Ed,f.6,f,6,0,E.divaricata,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_1_Em.Ed,6,M,1,inter,Em.Ed,g.3,g,3,0,E.divaricata,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_1_Em.Ed,6,M,1,inter,Em.Ed,g.5,g,5,1,E.macrophylla,31,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_2_Em.Ed,6,M,2,inter,Em.Ed,a.1,a,1,1,E.macrophylla,32,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_2_Em.Ed,6,M,2,inter,Em.Ed,a.3,a,3,1,E.macrophylla,32,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_2_Em.Ed,6,M,2,inter,Em.Ed,a.5,a,5,0,E.divaricata,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_2_Em.Ed,6,M,2,inter,Em.Ed,b.2,b,2,1,E.macrophylla,32,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_2_Em.Ed,6,M,2,inter,Em.Ed,b.4,b,4,1,E.macrophylla,32,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_2_Em.Ed,6,M,2,inter,Em.Ed,b.6,b,6,0,E.divaricata,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_2_Em.Ed,6,M,2,inter,Em.Ed,c.1,c,1,0,E.divaricata,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_2_Em.Ed,6,M,2,inter,Em.Ed,c.3,c,3,1,E.macrophylla,32,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_2_Em.Ed,6,M,2,inter,Em.Ed,c.5,c,5,0,E.divaricata,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_2_Em.Ed,6,M,2,inter,Em.Ed,d.2,d,2,0,E.divaricata,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_2_Em.Ed,6,M,2,inter,Em.Ed,d.4,d,4,0,E.divaricata,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_2_Em.Ed,6,M,2,inter,Em.Ed,d.6,d,6,1,E.macrophylla,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
6_M_2_Em.Ed,6,M,2,inter,Em.Ed,e.1,e,1,0,E.divaricata,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_2_Em.Ed,6,M,2,inter,Em.Ed,e.3,e,3,0,E.divaricata,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_2_Em.Ed,6,M,2,inter,Em.Ed,e.5,e,5,1,E.macrophylla,32,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_2_Em.Ed,6,M,2,inter,Em.Ed,f.2,f,2,1,E.macrophylla,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_2_Em.Ed,6,M,2,inter,Em.Ed,f.4,f,4,1,E.macrophylla,32,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_2_Em.Ed,6,M,2,inter,Em.Ed,f.6,f,6,0,E.divaricata,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_2_Em.Ed,6,M,2,inter,Em.Ed,g.3,g,3,1,E.macrophylla,32,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_2_Em.Ed,6,M,2,inter,Em.Ed,g.5,g,5,0,E.divaricata,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_3_Em.Ed,6,M,3,inter,Em.Ed,a.1,a,1,1,E.macrophylla,33,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_3_Em.Ed,6,M,3,inter,Em.Ed,a.3,a,3,0,E.divaricata,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_3_Em.Ed,6,M,3,inter,Em.Ed,a.5,a,5,0,E.divaricata,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
6_M_3_Em.Ed,6,M,3,inter,Em.Ed,b.2,b,2,1,E.macrophylla,33,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_3_Em.Ed,6,M,3,inter,Em.Ed,b.4,b,4,0,E.divaricata,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_3_Em.Ed,6,M,3,inter,Em.Ed,b.6,b,6,0,E.divaricata,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_3_Em.Ed,6,M,3,inter,Em.Ed,c.1,c,1,0,E.divaricata,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_3_Em.Ed,6,M,3,inter,Em.Ed,c.3,c,3,1,E.macrophylla,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
6_M_3_Em.Ed,6,M,3,inter,Em.Ed,c.5,c,5,1,E.macrophylla,33,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_3_Em.Ed,6,M,3,inter,Em.Ed,d.2,d,2,0,E.divaricata,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_3_Em.Ed,6,M,3,inter,Em.Ed,d.4,d,4,1,E.macrophylla,33,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_3_Em.Ed,6,M,3,inter,Em.Ed,d.6,d,6,0,E.divaricata,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_3_Em.Ed,6,M,3,inter,Em.Ed,e.1,e,1,0,E.divaricata,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_3_Em.Ed,6,M,3,inter,Em.Ed,e.3,e,3,1,E.macrophylla,33,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_3_Em.Ed,6,M,3,inter,Em.Ed,e.5,e,5,0,E.divaricata,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_M_3_Em.Ed,6,M,3,inter,Em.Ed,f.2,f,2,1,E.macrophylla,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
